#sample	CD24	NBR2	CACNG3	CENPE	CENPF	FUT9	IQGAP2	TMSB15A	FAM107A	SLC38A10	SEZ6	MITD1	TMEM155	CSRP2	NKAIN2	ACSBG1	MLC1	SATB2	GABRA1	GFAP	GJA1	GLI3	TNC	APOE	KCNK1	TM4SF1	MGST1	NELL2	NUSAP1	GULP1	BACH2	RYR3	NEUROD6	MRPS5	SLA	SSRP1	TFAP2C	TOP2A	VCAM1	VIM	LRRC2	SH3TC2	FAT4	VASH2	CSRNP3	MROH9	EOMES	ADGRV1	ENC1	IFITM1
1:OPC:SRR1974600	0	0	0	0	0	0.880235	0	0.334680	0	0	0.035391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084374	0.120377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065883	0.640460	0	0.019104	0	0
4:microglia:SRR1974599	0	0	0	0	0	0	0	0	0	0	0	0	0.059284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059284	0.877597	0.965804	0	0	0	0	0	0.157239	0	0	0	0	0	0	0	0	0
4:microglia:SRR1974598	0	0	0	0	0	0	0	0	0	0	0.037903	0	0	0	0	0	0	0.064554	0	0	0.187000	0	0	0.187000	0	0	0	0	0	0	0.140509	0	0	0	0.986082	0	0	0	0	0	0	0	0	0	0.199289	0	0	0	0	0.275096
1:OPC:SRR1974596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238649	0	0	0.011522	0	0
1:OPC:SRR1974594	0	0.680624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136823	0	0	0	0	0.029017	0	0	0	0	0	0	0	0.292929	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376584	0.656933	0	0	0	0
1:OPC:SRR1974593	0	0	0	0	0	0	0	0	0.768236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051964	0	0	0.333008	0.747743	0	0	0	0
4:microglia:SRR1974595	0.170686	0.863717	0	0	0	0	0	0	0	0	0.020907	0	0	0	0.631637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389934	0.804867	0	0	0.164602	0	0	0	0	0	0	0	0	0	0	0	0
1:OPC:SRR1974592	0	0	0	0	0	0	0	0	0	0	0.037538	0	0	0	0	0	0	0.086807	0.064035	0	0	0	0	0	0	0	0	0	0	0.086807	0	0	0	0	0.669059	0	0	0	0	0	0	0.231714	0	0	0.107508	0	0	0	0	0
4:microglia:SRR1974591	0	0	0	0	0	0	0	0	0	0	0.049519	0	0	0	0	0	0	0	0	0	0	0.132393	0	0	0	0	0	0	0	0	0.280261	0	0	0	0.438790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:OPC:SRR1974588	0	0	0	0	0	0.340798	0	0	0.128611	0	0	0	0	0	0	0	0	0	0	0.309315	0	0	0	0	0.336904	0.945310	0	0	0	0	0.597046	0	0	0	0	0	0	0	0	0	0.227929	0	0	0	0.472330	0.700097	0	0	0	0
4:microglia:SRR1974590	0	0.690465	0	0	0	0.258880	0	0	0	0	0.026103	0	0	0	0	0	0	0	0.182956	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055900	0.055900	0	0	0	0.011800	0	0	0.225387	0	0	0	0.441359	0	0	0	0	0
1:OPC:SRR1974589	0	0	0	0	0	0.237842	0	0	0.479146	0.167849	0	0	0	0.282675	0	0	0.199932	0	0	0.237842	0	0	0	0.274654	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015029	0	0	0	0.300912	0	0	0	0.409490	0	0	0	0
1:OPC:SRR1974587	0	0.250804	0	0	0	0.315005	0	0	0	0	0	0	0	0	0	0	0	0	0.591426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315005	0	0	0	0	0	0.354984	0	0	0.654662	0	0	0	0	0.201929
1:OPC:SRR1974586	0	0	0	0	0	0.938413	0	0	0	0	0.027507	0	0	0	0	0	0	0	0	0.516796	0.276290	0.101144	0	0	0.588242	0	0	0	0.022152	0	0.552580	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690847	0	0	0.010224	0	0
1:OPC:SRR1974585	0	0.109934	0	0	0	0	0	0	0	0	0	0	0	0.838537	0.018444	0	0	0	0	0	0	0	0	0.174244	0	0	0	0	0	0.031467	0.348406	0	0	0.397266	0.754570	0	0	0	0	0	0	0	0	0	0	0.591975	0	0.048455	0	0.022893
1:OPC:SRR1974583	0	0.039047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138466	0	0	0	0	0.708114	0	0.215591	0	0
4:microglia:SRR1974582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109183	0	0	0	0	0	0.061799	0	0	0	0	0	0	0.449813	0	0	0	0	0	0.192739	0	0	0	0	0	0	0	0	0
1:OPC:SRR1974581	0	0.218602	0	0	0	0	0.799171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:OPC:SRR1974580	0	0	0	0	0	0	0	0.306323	0	0	0.021046	0	0	0.463193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175969	0	0	0	0.412479	0	0	0	0	0	0	0.035880	0	0	0.649268	0.127480	0	0	0	0
1:OPC:SRR1974578	0	0.740851	0	0	0	0	0	0	0	0	0.021271	0	0	0	0	0	0	0	0	0	0	0	0.110719	0	0	0.121586	0	0	0	0	0.543935	0	0.054523	0	0	0	0	0	0	0	0	0	0	0	0	0.417425	0	0.155768	0	0
1:OPC:SRR1974579	0.180632	0.725013	0	0	0	0.051305	0	0	0.025386	0	0	0	0.033375	0	0.066483	0	0	0	0.927925	0	0	0	0.210811	0	0	0	0	0	0	0	0.098615	0	0	0	0	0	0	0	0	0	0.163057	0	0.311646	0	0	0	0	0.142287	0	0
1:OPC:SRR1974576	0.224042	0.185625	0	0.068989	0	0	0.452353	0	0	0	0.294070	0	0	0	0	0	0	0	0	0	0	0.091601	0	0	0	0	0	0	0	0	0	0	0	0	0.637748	0	0	0	0	0	0	0	0	0	0.116751	0.862483	0	0	0	0
1:OPC:SRR1974575	0	0	0	0	0	0.722551	0	0	0	0.158488	0.022818	0	0	0	0	0	0	0	0.034657	0	0	0.048310	0	0	0	0	0	0	0	0	0.371396	0	0	0.037999	0	0	0.077621	0	0	0	0.094329	0.216632	0	0	0	0	0	0	0	0
6:oligodendrocytes:SRR1974574	0	0	0	0	0	0.424576	0	0	0.636301	0	0	0	0	0.452719	0.866644	0	0	0	0	0.585469	0.795636	0	0	0.129373	0.164011	0	0.260651	0.461292	0	0	0	0.174835	0	0.897298	0	0.260651	0	0	0	0	0	0.099758	0	0.260651	0.620194	0	0	0.144354	0	0
6:oligodendrocytes:SRR1974573	0	0	0	0	0	0.806885	0.135160	0	0	0	0	0.831941	0	0	0	0	0	0.647586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678142	0	0.334182	0	0	0	0	0	0.825830	0	0	0	0	0	0	0	0
6:oligodendrocytes:SRR1974571	0	0	0	0	0	0	0	0	0	0.241568	0	0.750741	0	0	0.595256	0	0	0	0	0	0	0	0	0	0.494718	0	0	0	0	0	0	0.413640	0	0.360638	0	0	0	0	0	0	0	0.978873	0	0.054392	0	0	0	0.001483	0	0
6:oligodendrocytes:SRR1974572	0	0.203425	0	0	0	0.068710	0	0	0	0	0	0	0	0	0.767428	0	0	0.837640	0	0	0	0.041967	0	0	0	0	0	0	0	0.135417	0.633413	0	0	0.411358	0	0	0	0.041967	0	0	0	0.500701	0	0.041967	0	0	0	0	0	0
6:oligodendrocytes:SRR1974570	0	0	0	0	0	0	0	0	0.356030	0	0	0	0	0	0.846080	0	0	0	0.994246	0	0	0	0	0	0	0	0	0	0	0	0.501678	0	0	0.571566	0	0.313234	0	0	0	0	0	0.057540	0	0	0.823783	0	0	0	0	0
6:oligodendrocytes:SRR1974566	0	0.604663	0	0	0	0	0	0	0.279017	0	0	0	0	0	0	0	0	0	0	0	0	0.365687	0	0	0.755195	0.038647	0	0	0	0	0.083376	0	0	0	0	0	0	0	0	0	0	0.988089	0.533832	0	0.756716	0	0	0.011151	0	0
1:OPC:SRR1974565	0	0	0	0	0	0.962744	0.015756	0	0	0	0.235550	0	0	0	0	0	0	0	0.242775	0	0	0	0	0	0	0	0	0.070857	0	0	0.715181	0.058757	0	0	0	0.282817	0	0	0	0	0	0.236421	0	0.143367	0.039607	0	0	0	0	0
6:oligodendrocytes:SRR1974564	0	0	0	0	0	0	0	0	0.456933	0	0	0	0	0	0	0	0	0.742783	0	0	0	0	0	0	0	0	0.247042	0	0.285731	0	0	0	0	0.285731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:oligodendrocytes:SRR1974563	0	0	0	0	0	0	0.103990	0	0	0.265448	0	0	0	0	0.848340	0	0	0	0.785664	0	0.425583	0	0.032927	0	0.815325	0	0	0	0	0	0	0	0	0.671257	0	0.117408	0	0	0	0	0	0.912253	0	0	0.441208	0	0	0	0	0
6:oligodendrocytes:SRR1974562	0	0	0	0	0	0	0	0	0.267080	0	0.025407	0	0	0	0.694870	0	0	0.912230	0.748359	0	0	0	0	0	0	0	0	0	0	0	0	0.216387	0	0	0	0	0	0	0	0.013372	0	0.991247	0	0	0	0	0	0	0	0
6:oligodendrocytes:SRR1974561	0	0.151132	0	0	0	0	0	0	0	0	0	0	0	0	0.965094	0	0	0	0	0	0	0	0	0	0.060798	0	0	0	0	0	0	0	0.194860	0	0	0.473916	0	0	0	0.482163	0	0.980054	0	0	0.154680	0	0	0.340909	0	0
2:astrocytes:SRR1974557	0.088594	0	0	0	0	0.938261	0	0	0	0	0	0	0	0	0	0	0.326550	0	0	0	0.995847	0.265919	0	0.230205	0.278931	0	0.687846	0	0	0.028793	0.156146	0.912791	0	0	0	0	0	0	0	0	0	0	0	0	0.986157	0	0	0.992248	0	0
6:oligodendrocytes:SRR1974553	0	0	0	0	0	0	0	0	0.135013	0	0	0	0	0	0.728756	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047723	0	0.300828	0.264305	0	0.699050	0	0	0	0	0	0	0	0.995617	0	0.094108	0	0	0	0	0	0
6:oligodendrocytes:SRR1974549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212333	0	0	0	0.633094	0	0	0	0	0	0.028983	0	0	0	0	0	0	0	0	0.809661	0	0	0	0	0	0	0	0.826310	0.250976	0	0	0	0	0	0	0
6:oligodendrocytes:SRR1974548	0	0	0	0	0	0.600880	0	0	0.266418	0	0	0.424425	0	0	0	0.197952	0	0	0.693720	0	0.907244	0.339963	0	0	0	0	0.231212	0	0	0	0	0.149628	0	0.830061	0	0	0	0	0	0.408599	0	0.552556	0.720548	0	0.509563	0	0	0.308057	0	0
6:oligodendrocytes:SRR1974545	0	0.625858	0	0	0	0.368819	0	0	0	0	0	0	0	0	0.942276	0.274663	0	0	0.902058	0	0.782352	0	0	0	0	0	0	0	0	0	0	0.368819	0	0.623255	0	0	0	0.311923	0	0	0	0.980601	0	0	0.477525	0	0	0.533594	0	0
6:oligodendrocytes:SRR1974543	0	0	0	0	0	0.807596	0.127911	0	0	0	0	0	0	0	0.214260	0	0	0.862236	0.372089	0	0.062075	0	0	0	0.268900	0	0	0	0	0	0	0.193569	0	0.786994	0	0	0	0	0	0	0	0.227159	0.372089	0	0	0	0	0.026693	0	0
#sample	ACTB	ACTG1	ALDOA	ANXA2	ATP5B	B2M	C6orf62	CALM2	CAPZA1	COX6A1	COX7C	EEF1A1	EEF1B2	EEF1G	ENO1	FTL	GAPDH	GNB2L1	GSTP1	H2AFZ	HBG1	HBG2	HIST1H4C	HNRNPA1	HSP90AA1	HSP90AB1	HSPA8	IFITM1	IFITM3	LDHA	LDHB	LGALS1	MALAT1	MPO	MT2A	MTRNR2L2	MTRNR2L8	MYL12B	MYL6	NDUFS5	NPM1	PRDX1	PRG2	PTMA	RAN	RPL11	RPL12	RPL13AP5	RPL14	RPL15	RPL17	RPL18A	RPL19	RPL21	RPL21P28	RPL23	RPL23A	RPL27	RPL29	RPL3	RPL30	RPL31	RPL35	RPL35A	RPL36	RPL37A	RPL38	RPL39	RPL4	RPL41	RPL5	RPL7	RPL7A	RPL8	RPL9	RPLP0	RPLP1	RPLP2	RPS10	RPS11	RPS12	RPS13	RPS14	RPS15	RPS15A	RPS16	RPS18	RPS19	RPS21	RPS24	RPS25	RPS27	RPS27A	RPS28	RPS29	RPS3	RPS3A	RPS4X	RPS5	RPS6	RPS7	RPS8	RPSA	S100A11	SAT1	SLC25A5	SNRPD2	SNRPG	SOX4	SRP9	STMN1	Spike1	TMSB10	TMSB4X	TPI1	TPT1	TUBA1A	TUBA1B	TUBB	UBB	UQCRH
2338:2338:1		5031.9	563.94	2460.72	5472.95	808.56	32045.55	731.03	5081.7	868.87	1753.16	1124.96	2513.54	384.95	1108.47	2079.28	5685.75	7951.72	10276.15	1.34	1591.33	0	0	662.01	652.58	1016.29	1181.55	184.93	4008.16	4740.11	1783.07	0	2235.5	3447.87	0	4741.7	2791.61	1921.57	4167.27	2619.88	741.22	2415.6	1521.83	0	962.5	520.49	680.25	1259.26	1557.32	723.87	908.33	1476.72	1639.08	3694.38	1867.72	1748.9	1748.24	1187.04	1525.72	1128.9	1704.78	5599.9	2425.94	2141.27	1801.03	1639.44	1370.86	1460.05	2565.99	1943.02	9680.11	1318.32	9055.61	1014.77	1067.47	3039.13	2348.24	3092.33	742.38	934.72	2688.97	2292.98	1359.29	3125.68	956.5	1232.67	1057.7	10916.49	3977.99	1091.91	856.57	1667.49	4856.96	1919.61	676.87	2092.75	1780.22	2379.02	1314.15	1310.32	3208.58	1130.16	1032.9	1473.06	9566.54	14244.82	1664.72	1472.05	760.65	1430.42	1641.04	454.36	0	2765.83	7737.9	3513.47	1129.87	0	297.51	123.95	1739.38	465.29
2338:2338:2		3347.78	2082.4	4876.26	991.2	866.25	30859.09	1835.98	4997.93	2798.18	1959.7	834.17	1448.16	462.23	415.53	1846.95	2664.18	6266.07	6000.94	0	1221.01	0	0	102	189.42	604.44	1436.47	388.57	6521.51	7955.22	684.53	0	7.74	3427.91	0	2531.27	9221.45	6730.44	2851.31	1635.78	435.65	1528.6	1696.99	0	485.84	857.32	1142.68	640.99	1565.31	501.93	913.63	404.04	1577.69	2677.36	2438.53	3367.69	2499.42	1270.09	1448.14	1109.3	647.44	4272.45	1322.21	1753.14	1898.51	992.86	1245.6	1091.05	1071.34	1204.9	4512.35	1000.43	6938.61	984.73	713.26	973.52	2483.46	2394.4	443.12	758.18	2000.39	1412.03	1047.98	2140.83	1049.15	1000.35	1152.27	6247.08	2849.7	549.42	562.66	1087.47	4382.56	1065.54	354.55	1175.47	1196.66	928.9	639.88	1087.12	1645.8	711.82	1008.13	439.47	8956.09	18627.22	879.68	746.06	287.23	420.69	806.07	3.37	0	1566.95	4344.97	1444.11	2701.59	0	243.81	210.59	1806.02	311.57
2338:2338:3		6380.19	1697.21	2835.52	2945.94	618.85	18852.88	347.71	3213.68	1164.28	2517.41	1587.47	2282.06	230.21	336.48	3139.6	19382.07	10291.11	8763.35	0	3821.38	0	0	3312.62	767.49	519.72	1262.42	227.56	5255.34	9853.28	3320.16	0.83	330.67	3293.62	0	3890.81	9611.73	6815.37	1609.42	4382.62	1188.74	1330.04	2505.24	0	881.95	967.27	1008.31	652.42	1384.59	692.06	1210.97	680.08	1097.66	1863.77	1406.7	2406.82	1501.79	987.28	1648.64	999.95	1276.49	2238.78	1777.15	1892.28	1401.85	698.85	805.19	2221.1	1594.53	729.44	6575.06	1374.13	4189.37	794.34	541.65	2280.9	1307.39	2188.19	1129.66	1253.63	2771.33	2877.23	3485.49	2695.39	689.76	1053.71	1629.38	8328.71	2792.58	580.65	1024.59	1073.56	3479.72	947.47	550.27	1306.41	1577.41	1139.69	1723.92	1256.39	1791.33	878.29	1043.65	645.01	11513.24	32664.31	1441.27	1573.52	930.92	201.67	734.52	929.75	0	6162.31	3895.52	5023.88	836.29	7.38	1415.63	1305.34	1498.62	673.32
2338:2338:4		5595.95	2935.02	6701.15	2577.82	732.24	16355.44	1496.73	5006.76	785.38	1864.81	1327.99	3216.91	846.87	1017.37	5281.5	29082.14	8126.52	8787.36	0	3355.46	0	0	2144.01	289.88	1058.7	1070.09	536.82	7146.07	5706.48	2744.69	0	118.79	1556.62	0	2010.71	4433.83	3403.36	1701.73	2777.9	860.45	1759.09	3342.96	0	1105.62	1610.85	912.02	1130.42	1223.57	1101.04	1488.96	980.83	1406.56	3038.02	897.2	1714.33	1442.06	765.24	1447.01	943.49	1370.32	3904.13	1656.91	1562.3	1566.01	1218.92	1170.23	1553.27	1382.34	1468.36	4953.2	1708.76	8101.97	949.49	700.98	2118.63	2958.91	2544.24	984.41	1415.76	2758.09	2549.66	2152.76	2747.88	616.59	1640.85	1859.77	9659.04	5117.32	671.21	734.38	1481.44	4095.36	1948.71	560.53	2332.37	1259.88	1884.47	1738.6	2933.26	2637.31	1157.04	1134.81	1363.47	5258.29	9226.96	2137.28	2571.27	747.24	287.96	2474.08	1067.63	0	2253.3	4527.27	2950.22	689.14	43.31	867.24	444.64	2634.26	886.36
2338:2338:5		8237.87	1869.7	3735.35	4221.59	1067.81	21026.34	602.78	4600.71	1675.99	1552.32	1342.84	2064.65	821.19	1388.94	4419.92	12711.7	11713.26	9106.74	0	4952.45	0	0	916.19	706.27	1440.65	1241.2	424.33	5110.61	6599.12	3545.97	0.31	5383.77	1114.47	0	24901.34	6128.08	4572.81	3230.28	6384.94	1301.58	1620.24	1086.83	0	1641.75	2226.67	1650.09	782.31	869.56	928.19	1769.85	1188.12	1237.58	2558.02	2036.67	1575.49	1944.54	1838.68	1520.73	939.86	1214.45	4584.2	2508.45	1921.3	1092.48	1268.99	1245.33	2047.69	2283.61	912.08	9299.96	938.71	6207.91	1022.7	855.61	1518.91	5070.08	4231.65	949.29	718.62	3007.66	3484.41	1386.71	3307.03	1004.21	1758.08	1400.99	7576.34	4095.68	723.25	1136.91	2185.49	7171.46	1876.93	493.11	3553.33	1547.04	1709.16	1812.78	2358.96	2237.33	1333.35	1098.31	2541.73	9529.11	7373.51	1305.56	2380.85	1616.68	426.38	2477.42	1172.86	0	10223.63	10407.62	6666.11	1414.14	30.11	1294.01	32.53	1160	690.69
2338:2338:6		1529.97	368.55	1343.44	3859.5	451.36	21665.23	754.94	7881.78	1578.31	2198.63	721.03	2162.39	500.97	1521.02	2117.51	1536.89	3598.72	7422.61	0.78	1213.1	0	0	230.86	188.42	1103.47	1735.99	168	4127.44	4688.75	895.95	1.1	135.64	6390.92	0	118.81	7612.06	5713.51	4885.91	836.2	510.45	1441.17	1462.19	0	1280.68	68.98	1104.79	1159.42	2165.87	377.54	841.44	1437.53	3426.22	7252.61	1872.01	3024.34	3093.65	3115.26	2976.46	1551.47	2447.54	7985.54	2295.35	1893.52	2332.6	3160.95	2184.39	2509.64	1269.64	2465.6	5428.73	3152.85	7048.19	789.2	600.32	3076.39	3731.53	5055.02	1517.48	2018.54	3359.46	1453.04	3067.82	3051.36	839.13	1318.17	2892.38	21833.15	5901.04	913.79	997.7	2572.56	6467.05	1546.07	1304.96	2769.37	2084.22	1805.79	1334.22	1334	4053.98	799.1	1643.52	768.27	7750.58	8445.83	695.9	1573.24	951.35	1618.87	1988.35	22.67	0	3747.54	4777.52	1254.1	3595.45	0	205.73	157.79	1252.67	255.2
2338:2338:7		6930.47	1895.35	729.39	2108.55	997.01	30109.01	1081.96	10903.21	1557.01	1739.71	984.69	2479.93	289.43	1033.61	2767.52	3733.54	4946.54	6880.61	0	3895.32	0	0	1299.33	750.55	600.86	1144.44	423.7	5527.29	3750.98	954.8	0.58	1805.39	7148.68	0	5543.03	4830.37	3378.26	7332.67	2540.44	351.94	1460.36	1168.01	0	1887.52	785.15	265.4	468.52	1434.67	791.86	1011.65	506.25	1253.38	2246.11	1991.11	1794.83	1745.62	1096.44	1155.09	596.66	766.08	3941.68	1037.56	1303.08	2013.84	741.71	1472.69	1003.08	882.99	1209.92	3326.4	1489.12	6040.39	656.65	355.7	2105.16	1770.07	2231.04	461.64	585.21	1740.86	1691.23	1112.69	2183.73	479.81	526.09	1416.23	4769.96	3364.7	588.95	421.44	772.01	3727.77	1290.47	764.23	1683.33	1047.29	1016.2	1159.23	1085.91	909.56	827.72	1609.6	906.26	6440.25	18239.74	668.93	1056.08	1307.96	3027.3	1087.73	2584.5	15.71	4106.19	5032.35	1271.2	1845.31	16.82	667.66	758.93	1211.34	260.36
2338:2338:8		4176.96	3989.48	1898.83	1110.75	769.58	11928.46	13.66	3039.69	687.44	2105.35	1000.07	1589.09	1010.66	1097.75	3510.24	3183.89	8467.26	10845.72	1.53	1477.44	0	0	2664.51	577.81	2138.1	2208.45	1603.53	9985.9	5910	719.05	0.54	3131.6	10048.83	0	889.44	9044.97	7435.29	2551.82	2515.45	625.22	620.5	2106.53	0	1211.13	1085.81	1322.66	1466.31	2517.37	1012.86	606.02	1052.21	2792.72	4874.59	1734.71	1580.2	2338.65	1788.85	2771.24	1678.1	2028.65	5758.09	2152.42	1739.72	2386.44	2222.92	2650.71	2147.66	1465.95	1801.54	7319.55	1444.5	5220.47	1017.88	1467.33	2467.7	3023.46	2873.8	941.85	975.07	4054.67	3834.34	1180.56	4048.35	1280.62	1510.54	1667.06	19295.63	5166.93	643.86	382.4	1785.92	5969.9	743.94	953.54	1179.02	2103.94	1461.06	1421.9	1678.18	2750.67	880.17	2440.93	1336.16	7216.49	7572.17	625.9	1373.38	680.22	602.79	1097.67	1137.47	10.69	4555.46	2613.74	1530.34	1473.72	2.53	1221.13	465.16	3148.41	320.45
2338:2338:9		8099.95	7587.85	1146.91	2608.37	626.51	11827.9	1303.33	1631.04	3101.66	2258.79	1145.24	2696.69	693.4	2207.79	1640.64	4244.63	5531.85	11402.91	0.6	3683.16	0	0	1277.17	421.48	1893.56	2654.66	1059.08	3079.56	3986.06	416.33	0	1194.74	811	0	3428.24	9162.96	7897.03	4002.09	1936.98	232.17	1484.16	1692.18	0	1781.69	913.26	579.74	872.37	1346.84	958.3	1296.47	1511.22	1690.7	2896.49	2087.48	1283.36	4138.05	1617.64	1403.11	996.46	2522.1	5649.68	1636.33	1651.65	1790.37	1771.16	875.13	958.28	1707.76	1218.25	4339.65	809.13	6345.28	1129.78	1352.6	1969.32	1959.26	2727.23	1391.74	1047.43	3167.46	2113.87	597.91	2506.42	1198.66	1021.83	1549.99	6820	3891.69	785.46	962.08	1621.83	4077.85	1362.54	770.34	1135.1	1935.69	1531.72	527.88	3003.62	1882.61	821.99	892.23	2144.79	5503.24	34224.51	2512.42	1291.38	514.64	3522.33	1202.3	800.4	0	2950.15	3943.58	2655.4	1367.2	0	214.22	711.89	3071.67	823
2338:2338:10		3252.55	1621.3	2647.34	2450.34	1050.88	16038.96	573.37	5629.34	2286.18	1809.34	723.03	3559.03	718.09	1366.3	3661.69	2044.42	5770.99	9766.97	0	1826.95	0	0	4427.49	632.65	1004.77	4220.29	675.2	11453.23	7998.72	397.38	0	158.29	4527.77	0	2417.7	5572.04	4437.45	2179.86	282.47	133.75	3139.54	2065.98	0	1393.29	1449.14	602.74	1807.9	2048.22	1316.02	1313.56	1206.02	2468.51	3550.38	2159.74	3550.91	2754.64	1775.55	2345.7	1529.92	3134.41	5967.72	1826.55	2080.65	1675.44	1775.96	1226.34	1443.07	1264.45	2820.81	5317.35	2611.45	10283.07	1189.58	1474.75	2958.7	2976.44	4069.66	751.11	1174.82	1793.4	2332.23	1522.25	3404.87	1144.61	1446.01	1452.04	12599.33	3667.99	922.05	800.68	1659.48	3213.33	1198.45	928.67	1477.21	1783.81	2147.82	767.1	2199.42	4438.59	825	1040.68	1979.69	2640.31	12376.05	1817.89	1503.7	949.3	980.94	1244.26	1322.44	0	898.67	1281.25	1959.82	1360.12	0.63	2084.24	969.35	1174.55	278.05
2338:2338:11		5763.92	1829.6	6947.53	2387.88	1505.7	19785.34	1669.41	2446.88	2204.77	1394.91	1132.26	2562.77	746.75	1182.07	3011.05	2406.29	6382.3	9794.94	0.51	1023.21	0	0	816.69	639.95	951.5	2122.62	294.68	3923.33	4736.02	1970.69	0	425.55	1398.92	0	1192.45	3090.16	2718.41	1988.4	1760.38	610.8	911.55	1959.35	0	1782.31	567.74	960.36	577.09	1902.81	884.56	1368.07	1008.37	2202.85	2666.3	1557.12	1615.59	2980.5	1605.99	2057.3	1290.89	2306.9	4057.38	1484.32	1652.01	1575.65	1083.27	972.91	1767.26	830.82	1071.59	4051.44	1634.41	7049.36	1187.01	1834.39	2546.69	1741.09	2745.26	732.87	914.59	2423.74	1529.52	344.79	2935.35	835.65	863.92	1748.84	8351.31	3273.95	385.33	770.1	1466.23	5489.58	1338.64	986.39	2085.37	1453.76	1054.46	487.1	1439.3	786.62	391.57	825.24	1011.71	6810.99	11167.8	1960.29	1599.62	1278.41	1052.59	1315.34	217.51	0	3867.8	5520.78	2480.42	835.6	6.12	254.52	162.79	5850.87	361.9
2338:2338:12		11066.67	2827.5	12829.39	4898.09	817.78	27777.06	1413.3	3648.59	2318.67	1522	873.31	1098.47	32.75	1209.5	6786.81	6435.76	14401.55	7466.82	0	790.49	0	0	618.37	669.74	728.88	699.51	0.33	1663.48	4800.03	4454.01	0	6456.55	4302.97	0	6057.13	4655.98	3833.06	6921.29	4704.18	151.9	1260.34	974.47	0	1133.09	414.24	833.01	845.32	761.87	249.93	793.87	921.56	1387.35	1402.78	3153.08	2667.85	3667.49	662.65	2120.42	1460.95	525.33	2512.92	1935.83	1591.99	1321.46	801.25	978.45	1628.19	1506.71	1072.11	3177.16	1320.57	7000.74	824.46	727.03	2034.14	2376.88	1567.69	571.8	556.02	2151.16	584.27	723.98	2047.8	1434.05	702.54	1546.93	5533.54	2141.4	644.77	340.58	844.02	3057.1	867.08	694.84	627.81	1389.33	957.78	782.72	779.95	1204.97	445.87	625.56	1813.2	10388.78	44587.94	1346.29	1102.18	232.67	3724.42	1392.92	152.77	0	7212.14	7790.33	5387.18	266.67	1.1	198.66	255.25	1303.71	211.36
2338:2338:13		1801.68	1979.93	2301.89	1750.96	371.08	12301.17	1503.09	3854.14	2011.7	2817.98	594.94	3027.18	711.63	1343.99	1530.56	6999.01	4789.31	8723.11	0	981.92	0	0	398.16	607.24	195.43	2266.49	236.93	14154.85	9411.37	73.38	0	15.89	3224.5	0	72.62	6704.47	5798.41	2340.01	489.83	603.78	911.01	3768.28	0	1191.36	1194.77	1054.63	2184.68	2793.09	989.52	992.59	2170.11	3405.34	5680.12	2562.64	1606.97	2480.32	1688.35	1750.32	1299.76	3001.14	8898.18	1885	1536.98	2439.69	2677.82	1135.48	1265.4	1578.61	2487.56	5639.25	1659.44	8202.25	786.22	1974.55	2744.79	2041.03	3905.5	585.05	1370.28	2452.34	2027.59	1696.3	3454.9	1247.72	2026.25	1988.87	13740.49	4485.28	909.92	440.44	2818.2	5370.66	1618.24	1770.99	1767.21	1393.55	2412.48	1518.66	1062.65	3735.81	1512.95	1364.56	1262.73	6148.15	8935.39	986.35	718.79	709.67	929.43	930.03	1.77	0	846.69	1849.06	2302.97	2776.54	0.3	8.7	21.97	969.56	625.36
